osmid,y,x,street_count,geometry
48753747,48.2032949,16.3662566,3,POINT (16.3662566 48.2032949)
1363563553,48.2030098,16.3658042,3,POINT (16.3658042 48.2030098)
48753750,48.2028547,16.3637839,4,POINT (16.3637839 48.2028547)
276540259,48.2025949,16.3648482,3,POINT (16.3648482 48.2025949)
61677897,48.2033703,16.3627602,3,POINT (16.3627602 48.2033703)
61677877,48.2023232,16.3633378,4,POINT (16.3633378 48.2023232)
48753778,48.2012102,16.3641536,3,POINT (16.3641536 48.2012102)
61272311,48.2018073,16.3628916,4,POINT (16.3628916 48.2018073)
48753788,48.2007142,16.373326,3,POINT (16.373326 48.2007142)
48753790,48.2008923,16.3725113,3,POINT (16.3725113 48.2008923)
48753805,48.2012552,16.3735847,3,POINT (16.3735847 48.2012552)
48753803,48.201441,16.372789,4,POINT (16.372789 48.201441)
48753792,48.201229,16.3711633,3,POINT (16.3711633 48.201229)
48753799,48.2017531,16.3714046,4,POINT (16.3714046 48.2017531)
50655845,48.2250272,16.3298143,3,POINT (16.3298143 48.2250272)
59988385,48.206952,16.3815004,3,POINT (16.3815004 48.206952)
50753893,48.2088944,16.3822333,4,POINT (16.3822333 48.2088944)
60019312,48.2082004,16.3815315,3,POINT (16.3815315 48.2082004)
289471807,48.2089827,16.3819737,4,POINT (16.3819737 48.2089827)
280216768,48.2088151,16.3824664,4,POINT (16.3824664 48.2088151)
53169050,48.1751244,16.3548909,3,POINT (16.3548909 48.1751244)
60569923,48.1747797,16.3556711,4,POINT (16.3556711 48.1747797)
59640976,48.1757922,16.3555278,4,POINT (16.3555278 48.1757922)
53169052,48.1736101,16.3583632,4,POINT (16.3583632 48.1736101)
53171938,48.1740693,16.3572876,4,POINT (16.3572876 48.1740693)
53171939,48.1731229,16.3613826,4,POINT (16.3613826 48.1731229)
60584169,48.1721822,16.3575639,3,POINT (16.3575639 48.1721822)
810356781,48.1743911,16.3588121,4,POINT (16.3588121 48.1743911)
53171130,48.1705421,16.3764857,3,POINT (16.3764857 48.1705421)
53171131,48.1702982,16.3777411,3,POINT (16.3777411 48.1702982)
103659516,48.1702995,16.3790599,4,POINT (16.3790599 48.1702995)
1844598964,48.1696267,16.3777162,4,POINT (16.3777162 48.1696267)
53171136,48.170359,16.3798195,4,POINT (16.3798195 48.170359)
130233897,48.1705284,16.3805768,3,POINT (16.3805768 48.1705284)
6056294402,48.1708506,16.3796079,3,POINT (16.3796079 48.1708506)
61832001,48.1697647,16.3799948,4,POINT (16.3799948 48.1697647)
53171137,48.1708763,16.3815565,3,POINT (16.3815565 48.1708763)
295438773,48.1712965,16.3811571,3,POINT (16.3811571 48.1712965)
53171518,48.1744149,16.3565,4,POINT (16.3565 48.1744149)
213440878,48.1737448,16.3558508,4,POINT (16.3558508 48.1737448)
90175494,48.1747536,16.3579374,3,POINT (16.3579374 48.1747536)
53171941,48.1729926,16.3621845,3,POINT (16.3621845 48.1729926)
60569914,48.1723654,16.3611827,3,POINT (16.3611827 48.1723654)
62593505,48.1741383,16.3623602,4,POINT (16.3623602 48.1741383)
53171942,48.1728393,16.3631313,4,POINT (16.3631313 48.1728393)
65098828,48.1726911,16.3640558,3,POINT (16.3640558 48.1726911)
61830899,48.1740849,16.3633119,4,POINT (16.3633119 48.1740849)
53171944,48.1725307,16.365065,4,POINT (16.365065 48.1725307)
293195032,48.1718206,16.3648581,4,POINT (16.3648581 48.1718206)
53171945,48.1723079,16.366468,4,POINT (16.366468 48.1723079)
60215082,48.173942,16.3652664,4,POINT (16.3652664 48.173942)
53171948,48.1721656,16.3674664,4,POINT (16.3674664 48.1721656)
60214963,48.1729018,16.3665411,3,POINT (16.3665411 48.1729018)
53171949,48.1719994,16.3685152,4,POINT (16.3685152 48.1719994)
61832348,48.1714409,16.3672406,4,POINT (16.3672406 48.1714409)
61832935,48.1718734,16.3692732,4,POINT (16.3692732 48.1718734)
60215174,48.1727092,16.3686004,4,POINT (16.3686004 48.1727092)
53172313,48.171257,16.3729299,4,POINT (16.3729299 48.171257)
83699818,48.1723927,16.3733835,4,POINT (16.3733835 48.1723927)
53172315,48.1711219,16.3736473,4,POINT (16.3736473 48.1711219)
53172458,48.1709853,16.3743597,4,POINT (16.3743597 48.1709853)
61832004,48.1704328,16.3732793,4,POINT (16.3732793 48.1704328)
53172459,48.1708336,16.3750751,4,POINT (16.3750751 48.1708336)
83699821,48.1723005,16.3748975,4,POINT (16.3748975 48.1723005)
61832006,48.1701332,16.3747178,4,POINT (16.3747178 48.1701332)
53172460,48.1706856,16.3758575,4,POINT (16.3758575 48.1706856)
293281781,48.1714436,16.376253,3,POINT (16.376253 48.1714436)
54487815,48.2015512,16.390552,3,POINT (16.390552 48.2015512)
54488191,48.2020512,16.389753,4,POINT (16.389753 48.2020512)
54490987,48.2012655,16.387389,3,POINT (16.387389 48.2012655)
54488008,48.2012527,16.3891373,3,POINT (16.3891373 48.2012527)
54488007,48.2015602,16.388998,3,POINT (16.388998 48.2015602)
1858897872,48.2023366,16.3892948,1,POINT (16.3892948 48.2023366)
54488365,48.2025903,16.3904636,3,POINT (16.3904636 48.2025903)
75569586,48.2031786,16.3899071,3,POINT (16.3899071 48.2031786)
62664093,48.2035856,16.3861197,4,POINT (16.3861197 48.2035856)
57448226,48.2105725,16.3799855,3,POINT (16.3799855 48.2105725)
60144053,48.2114776,16.3799919,3,POINT (16.3799919 48.2114776)
57452311,48.2071611,16.3804774,4,POINT (16.3804774 48.2071611)
59988380,48.2064488,16.3797454,3,POINT (16.3797454 48.2064488)
57471645,48.2214162,16.3713621,3,POINT (16.3713621 48.2214162)
59843432,48.2211242,16.3718948,3,POINT (16.3718948 48.2211242)
57472304,48.2201926,16.3698049,4,POINT (16.3698049 48.2201926)
57472298,48.2236191,16.3745457,3,POINT (16.3745457 48.2236191)
254315050,48.2236766,16.3742674,4,POINT (16.3742674 48.2236766)
60637197,48.2261725,16.3701934,3,POINT (16.3701934 48.2261725)
305401920,48.2200256,16.3695423,3,POINT (16.3695423 48.2200256)
60474281,48.2235657,16.369448,3,POINT (16.369448 48.2235657)
57473991,48.2130319,16.3772429,4,POINT (16.3772429 48.2130319)
66867735,48.213496,16.3776235,3,POINT (16.3776235 48.213496)
59987788,48.2145864,16.3757503,4,POINT (16.3757503 48.2145864)
57522938,48.2201751,16.3721193,3,POINT (16.3721193 48.2201751)
57523082,48.2188167,16.3736134,4,POINT (16.3736134 48.2188167)
59988239,48.2206628,16.3727367,4,POINT (16.3727367 48.2206628)
59983338,48.2183996,16.3741386,4,POINT (16.3741386 48.2183996)
59983382,48.2189119,16.3743689,3,POINT (16.3743689 48.2189119)
57527487,48.2221737,16.3732068,3,POINT (16.3732068 48.2221737)
57527489,48.2224762,16.3726555,3,POINT (16.3726555 48.2224762)
314238373,48.2219469,16.3736462,1,POINT (16.3736462 48.2219469)
59985151,48.2218387,16.3718891,3,POINT (16.3718891 48.2218387)
59640969,48.1675055,16.3790524,3,POINT (16.3790524 48.1675055)
1829857679,48.16741,16.3792576,3,POINT (16.3792576 48.16741)
59640971,48.1690485,16.3802766,3,POINT (16.3802766 48.1690485)
103659528,48.1689289,16.3796077,4,POINT (16.3796077 48.1689289)
6138183434,48.1685448,16.3805683,3,POINT (16.3805683 48.1685448)
59640975,48.1731148,16.352953,3,POINT (16.352953 48.1731148)
60584168,48.173874,16.3536907,3,POINT (16.3536907 48.173874)
62598523,48.1727692,16.353733,4,POINT (16.353733 48.1727692)
59640977,48.1758544,16.3553936,4,POINT (16.3553936 48.1758544)
213440869,48.1754619,16.3563178,4,POINT (16.3563178 48.1754619)
60584137,48.1763905,16.3561389,3,POINT (16.3561389 48.1763905)
59640981,48.1760625,16.354002,2,POINT (16.354002 48.1760625)
8681352265,48.1758785,16.3531496,3,POINT (16.3531496 48.1758785)
59640989,48.1687156,16.3776846,4,POINT (16.3776846 48.1687156)
83697945,48.1686255,16.3768152,3,POINT (16.3768152 48.1686255)
130232836,48.1688198,16.3786283,3,POINT (16.3786283 48.1688198)
1829857697,48.1677646,16.3776745,1,POINT (16.3776745 48.1677646)
59744701,48.2213141,16.3770239,3,POINT (16.3770239 48.2213141)
59984193,48.220943,16.3775832,4,POINT (16.3775832 48.220943)
148442065,48.1883517,16.3851387,4,POINT (16.3851387 48.1883517)
83682024,48.1917372,16.3858495,3,POINT (16.3858495 48.1917372)
59838945,48.2161328,16.3868923,4,POINT (16.3868923 48.2161328)
2106524017,48.216054,16.3869785,3,POINT (16.3869785 48.216054)
2106523975,48.2149839,16.3849501,3,POINT (16.3849501 48.2149839)
252389589,48.2176547,16.3871799,3,POINT (16.3871799 48.2176547)
59838954,48.2168894,16.3850413,4,POINT (16.3850413 48.2168894)
59986911,48.2180941,16.3861252,3,POINT (16.3861252 48.2180941)
59839001,48.2205381,16.375776,4,POINT (16.375776 48.2205381)
59984348,48.2208545,16.3753189,3,POINT (16.3753189 48.2208545)
59984191,48.2202576,16.3761985,4,POINT (16.3761985 48.2202576)
59839002,48.2195216,16.3800223,3,POINT (16.3800223 48.2195216)
59843455,48.2206603,16.3805695,3,POINT (16.3805695 48.2206603)
293268951,48.2202237,16.3789921,3,POINT (16.3789921 48.2202237)
293271523,48.2194284,16.3801759,3,POINT (16.3801759 48.2194284)
59985149,48.221545,16.3724232,3,POINT (16.3724232 48.221545)
59843434,48.2191343,16.3883764,4,POINT (16.3883764 48.2191343)
321552032,48.2187132,16.3891173,3,POINT (16.3891173 48.2187132)
59843436,48.2197151,16.3872997,4,POINT (16.3872997 48.2197151)
60210974,48.2196013,16.3889125,3,POINT (16.3889125 48.2196013)
1709119018,48.2196164,16.3872336,2,POINT (16.3872336 48.2196164)
1709304078,48.2198113,16.387363,2,POINT (16.387363 48.2198113)
1709320636,48.2203957,16.3859983,4,POINT (16.3859983 48.2203957)
293039082,48.2221071,16.3811357,3,POINT (16.3811357 48.2221071)
59843459,48.2240943,16.3819231,3,POINT (16.3819231 48.2240943)
59987467,48.2238911,16.3830228,3,POINT (16.3830228 48.2238911)
59843465,48.2227942,16.3813972,3,POINT (16.3813972 48.2227942)
59987465,48.2223148,16.3823595,4,POINT (16.3823595 48.2223148)
59982635,48.2172619,16.3755567,3,POINT (16.3755567 48.2172619)
59982665,48.2169339,16.3755683,3,POINT (16.3755683 48.2169339)
59983346,48.2180718,16.3757706,3,POINT (16.3757706 48.2180718)
293282878,48.2169197,16.3762032,3,POINT (16.3762032 48.2169197)
59983292,48.2156551,16.3749816,3,POINT (16.3749816 48.2156551)
59982666,48.2168644,16.3775848,4,POINT (16.3775848 48.2168644)
59984643,48.2166207,16.3782269,3,POINT (16.3782269 48.2166207)
59984952,48.2162104,16.3772489,3,POINT (16.3772489 48.2162104)
59986613,48.2171163,16.377602,3,POINT (16.377602 48.2171163)
59983144,48.2195369,16.3784899,4,POINT (16.3784899 48.2195369)
59983145,48.2187435,16.3783786,4,POINT (16.3783786 48.2187435)
59983203,48.2188792,16.3769939,3,POINT (16.3769939 48.2188792)
59983146,48.2179731,16.3782812,4,POINT (16.3782812 48.2179731)
59983147,48.2171299,16.3782018,3,POINT (16.3782018 48.2171299)
59986164,48.2179547,16.3797246,4,POINT (16.3797246 48.2179547)
59983198,48.2184934,16.3807692,3,POINT (16.3807692 48.2184934)
3623814360,48.2182886,16.3808031,3,POINT (16.3808031 48.2182886)
59983199,48.2186003,16.3797391,3,POINT (16.3797391 48.2186003)
59986573,48.2178543,16.377409,3,POINT (16.377409 48.2178543)
293270913,48.2191378,16.3768596,4,POINT (16.3768596 48.2191378)
59983242,48.2172136,16.3808074,3,POINT (16.3808074 48.2172136)
59987012,48.2175663,16.3808013,3,POINT (16.3808013 48.2175663)
59986162,48.2171781,16.3797132,3,POINT (16.3797132 48.2171781)
2309451665,48.2165445,16.3807395,3,POINT (16.3807395 48.2165445)
59983300,48.2160876,16.3746239,3,POINT (16.3746239 48.2160876)
59983302,48.217657,16.3750401,3,POINT (16.3750401 48.217657)
59983333,48.2182461,16.3727362,3,POINT (16.3727362 48.2182461)
190679337,48.2193021,16.3710234,4,POINT (16.3710234 48.2193021)
59983347,48.2179967,16.3746358,3,POINT (16.3746358 48.2179967)
382366757,48.2178016,16.373379,1,POINT (16.373379 48.2178016)
59983344,48.2185201,16.3758939,3,POINT (16.3758939 48.2185201)
59983360,48.2190865,16.3760151,3,POINT (16.3760151 48.2190865)
59984071,48.2190287,16.375498,3,POINT (16.375498 48.2190287)
59984070,48.2198638,16.3751948,3,POINT (16.3751948 48.2198638)
3565096507,48.2197936,16.3748501,3,POINT (16.3748501 48.2197936)
60070834,48.2198829,16.3765633,3,POINT (16.3765633 48.2198829)
252622009,48.2210803,16.3778495,3,POINT (16.3778495 48.2210803)
293269203,48.2204655,16.3786663,3,POINT (16.3786663 48.2204655)
59984284,48.2211894,16.3748366,3,POINT (16.3748366 48.2211894)
59988269,48.2217188,16.3740569,3,POINT (16.3740569 48.2217188)
59984346,48.2199329,16.3738876,3,POINT (16.3738876 48.2199329)
1742672831,48.2202419,16.3734445,3,POINT (16.3734445 48.2202419)
59984597,48.2158657,16.3823598,4,POINT (16.3823598 48.2158657)
59986925,48.2175392,16.3833023,4,POINT (16.3833023 48.2175392)
59985886,48.2157565,16.3803914,4,POINT (16.3803914 48.2157565)
321907468,48.2164591,16.3794905,3,POINT (16.3794905 48.2164591)
59984644,48.2163,16.3806496,3,POINT (16.3806496 48.2163)
59986798,48.2151092,16.3762604,3,POINT (16.3762604 48.2151092)
59984953,48.2158126,16.3788451,3,POINT (16.3788451 48.2158126)
59986724,48.2149356,16.3781771,3,POINT (16.3781771 48.2149356)
59987222,48.2159971,16.3781805,3,POINT (16.3781805 48.2159971)
321550680,48.2150225,16.3801886,3,POINT (16.3801886 48.2150225)
59985731,48.2197569,16.3774322,3,POINT (16.3774322 48.2197569)
59985741,48.2196357,16.3741255,3,POINT (16.3741255 48.2196357)
59985862,48.2179681,16.3808067,4,POINT (16.3808067 48.2179681)
1843014822,48.2178224,16.3817326,4,POINT (16.3817326 48.2178224)
59986027,48.2158247,16.3837409,3,POINT (16.3837409 48.2158247)
59986985,48.2159237,16.3833559,3,POINT (16.3833559 48.2159237)
59986786,48.214466,16.377953,3,POINT (16.377953 48.214466)
59986909,48.2188589,16.3822721,4,POINT (16.3822721 48.2188589)
59986917,48.2194207,16.3825812,3,POINT (16.3825812 48.2194207)
59987461,48.2189632,16.380908,4,POINT (16.380908 48.2189632)
59986910,48.2185311,16.3839308,3,POINT (16.3839308 48.2185311)
252388904,48.2180978,16.3836729,3,POINT (16.3836729 48.2180978)
59986916,48.219728,16.3812114,3,POINT (16.3812114 48.219728)
2389840869,48.2197032,16.3811988,3,POINT (16.3811988 48.2197032)
2177523793,48.219558,16.3819693,1,POINT (16.3819693 48.219558)
60209798,48.2204524,16.381547,4,POINT (16.381547 48.2204524)
60656869,48.2189597,16.3846303,3,POINT (16.3846303 48.2189597)
60656875,48.2201642,16.383011,3,POINT (16.383011 48.2201642)
59986920,48.2185491,16.38651,4,POINT (16.38651 48.2185491)
60656842,48.2182741,16.3877236,4,POINT (16.3877236 48.2182741)
59986989,48.2171191,16.3844596,3,POINT (16.3844596 48.2171191)
59987015,48.2174619,16.3814873,3,POINT (16.3814873 48.2174619)
2389840874,48.219001,16.3807805,4,POINT (16.3807805 48.219001)
60209777,48.2227196,16.3825402,3,POINT (16.3825402 48.2227196)
60210542,48.2218719,16.3831588,3,POINT (16.3831588 48.2218719)
293039066,48.2218654,16.3821667,3,POINT (16.3821667 48.2218654)
60209775,48.2232883,16.3827738,3,POINT (16.3827738 48.2232883)
60210198,48.2250702,16.3834884,5,POINT (16.3834884 48.2250702)
59987812,48.2138828,16.3739134,3,POINT (16.3739134 48.2138828)
122533743,48.2133138,16.3749221,3,POINT (16.3749221 48.2133138)
60070835,48.2134507,16.3732063,4,POINT (16.3732063 48.2134507)
293275389,48.2225626,16.3751467,3,POINT (16.3751467 48.2225626)
59988314,48.2103644,16.3779148,3,POINT (16.3779148 48.2103644)
68945966,48.2109308,16.3783052,3,POINT (16.3783052 48.2109308)
59988315,48.2100491,16.3789121,3,POINT (16.3789121 48.2100491)
291220583,48.2103203,16.3780542,3,POINT (16.3780542 48.2103203)
60428310,48.2059593,16.3779509,3,POINT (16.3779509 48.2059593)
60060456,48.2063196,16.3771746,3,POINT (16.3771746 48.2063196)
60212006,48.2055563,16.3788315,3,POINT (16.3788315 48.2055563)
59988381,48.2065524,16.3795114,4,POINT (16.3795114 48.2065524)
60212127,48.2056583,16.3786024,4,POINT (16.3786024 48.2056583)
544241327,48.2069996,16.3799645,1,POINT (16.3799645 48.2069996)
60428312,48.2068544,16.3788632,3,POINT (16.3788632 48.2068544)
289486779,48.207233,16.3808801,3,POINT (16.3808801 48.207233)
59988409,48.207336,16.3806527,4,POINT (16.3806527 48.207336)
60060219,48.2074396,16.380424,4,POINT (16.380424 48.2074396)
60019144,48.2229631,16.3844818,4,POINT (16.3844818 48.2229631)
60209695,48.2223965,16.3842454,4,POINT (16.3842454 48.2223965)
60019145,48.2235632,16.3847324,3,POINT (16.3847324 48.2235632)
60209913,48.2233709,16.3857515,4,POINT (16.3857515 48.2233709)
60209954,48.2242029,16.3849862,3,POINT (16.3849862 48.2242029)
60019180,48.2210511,16.3847299,4,POINT (16.3847299 48.2210511)
60210926,48.2207277,16.385349,3,POINT (16.385349 48.2207277)
60210647,48.2214983,16.3838738,4,POINT (16.3838738 48.2214983)
1709304082,48.221166,16.3847816,2,POINT (16.3847816 48.221166)
1709304081,48.2209443,16.384682,2,POINT (16.384682 48.2209443)
60019189,48.2224879,16.3870052,3,POINT (16.3870052 48.2224879)
60209759,48.222767,16.3854941,4,POINT (16.3854941 48.222767)
60019192,48.220486,16.3860681,4,POINT (16.3860681 48.220486)
60209697,48.2219224,16.3867439,4,POINT (16.3867439 48.2219224)
1184686115,48.2205564,16.3856873,3,POINT (16.3856873 48.2205564)
60019295,48.2199252,16.3842249,3,POINT (16.3842249 48.2199252)
60210418,48.2201144,16.3832641,3,POINT (16.3832641 48.2201144)
60019297,48.2193663,16.3870643,3,POINT (16.3870643 48.2193663)
60210903,48.2196485,16.385631,3,POINT (16.385631 48.2196485)
321552478,48.2189182,16.386762,3,POINT (16.386762 48.2189182)
60019309,48.2087291,16.379954,3,POINT (16.379954 48.2087291)
60019314,48.2096755,16.3799431,4,POINT (16.3799431 48.2096755)
291219222,48.2082859,16.3812984,4,POINT (16.3812984 48.2082859)
60060344,48.2092692,16.3811345,4,POINT (16.3811345 48.2092692)
286407789,48.2093107,16.3798239,3,POINT (16.3798239 48.2093107)
60121388,48.2103266,16.3799666,3,POINT (16.3799666 48.2103266)
289485959,48.2072176,16.3802063,3,POINT (16.3802063 48.2072176)
66863208,48.2076756,16.3798957,3,POINT (16.3798957 48.2076756)
60060342,48.208502,16.3806214,4,POINT (16.3806214 48.208502)
60060364,48.2092421,16.3767104,3,POINT (16.3767104 48.2092421)
1969570796,48.2098254,16.37526,3,POINT (16.37526 48.2098254)
60060365,48.2088461,16.3774619,2,POINT (16.3774619 48.2088461)
60143681,48.2086498,16.3773023,4,POINT (16.3773023 48.2086498)
60060394,48.2098481,16.3748415,3,POINT (16.3748415 48.2098481)
283104096,48.2099683,16.374551,1,POINT (16.374551 48.2099683)
60060454,48.2069029,16.3773205,3,POINT (16.3773205 48.2069029)
1170707152,48.2425034,16.3739958,3,POINT (16.3739958 48.2425034)
60252999,48.2129313,16.3727532,4,POINT (16.3727532 48.2129313)
60121382,48.2106802,16.3812097,4,POINT (16.3812097 48.2106802)
277119063,48.2108276,16.3824722,3,POINT (16.3824722 48.2108276)
60121500,48.2104453,16.3868997,3,POINT (16.3868997 48.2104453)
75552571,48.210119,16.3868553,3,POINT (16.3868553 48.210119)
60121501,48.2103644,16.3882119,3,POINT (16.3882119 48.2103644)
7988214924,48.2111608,16.3870321,2,POINT (16.3870321 48.2111608)
319828394,48.2103464,16.3884192,3,POINT (16.3884192 48.2103464)
123625965,48.21109,16.3883116,3,POINT (16.3883116 48.21109)
60121596,48.2115414,16.3878926,3,POINT (16.3878926 48.2115414)
60121597,48.2116919,16.3895964,3,POINT (16.3895964 48.2116919)
60211648,48.2111212,16.3878575,3,POINT (16.3878575 48.2111212)
2423071632,48.2109815,16.389961,4,POINT (16.389961 48.2109815)
60121685,48.2121862,16.3879714,3,POINT (16.3879714 48.2121862)
60211672,48.2119656,16.3870999,3,POINT (16.3870999 48.2119656)
60211622,48.2124529,16.3892155,3,POINT (16.3892155 48.2124529)
60121720,48.2101866,16.3924564,4,POINT (16.3924564 48.2101866)
60121725,48.209341,16.3930775,4,POINT (16.3930775 48.209341)
62663158,48.2096893,16.391396,3,POINT (16.391396 48.2096893)
60121724,48.2113848,16.3915419,3,POINT (16.3915419 48.2113848)
75533559,48.2107929,16.3919986,3,POINT (16.3919986 48.2107929)
81310956,48.2119098,16.392217,4,POINT (16.392217 48.2119098)
60121726,48.2085119,16.3937103,3,POINT (16.3937103 48.2085119)
60484442,48.2096406,16.3939671,4,POINT (16.3939671 48.2096406)
1523036694,48.2083906,16.3929875,4,POINT (16.3929875 48.2083906)
60121781,48.2091705,16.3885437,3,POINT (16.3885437 48.2091705)
75580282,48.2095824,16.389075,3,POINT (16.389075 48.2095824)
60121782,48.2087491,16.3896833,4,POINT (16.3896833 48.2087491)
60121792,48.207924,16.3892529,4,POINT (16.3892529 48.207924)
60121783,48.2085852,16.3903609,4,POINT (16.3903609 48.2085852)
62663986,48.2084324,16.3911653,4,POINT (16.3911653 48.2084324)
60121785,48.2083357,16.3920823,3,POINT (16.3920823 48.2083357)
60121791,48.2082087,16.3880249,3,POINT (16.3880249 48.2082087)
75555809,48.2076672,16.3877442,3,POINT (16.3877442 48.2076672)
60121793,48.2077626,16.389907,4,POINT (16.389907 48.2077626)
75555806,48.207386,16.3889818,3,POINT (16.3889818 48.207386)
60121794,48.2075665,16.390707,4,POINT (16.390707 48.2075665)
60484418,48.2068521,16.3900175,4,POINT (16.3900175 48.2068521)
75546114,48.2073657,16.3919079,4,POINT (16.3919079 48.2073657)
60121797,48.2075527,16.3935422,3,POINT (16.3935422 48.2075527)
295436141,48.2074016,16.3927661,3,POINT (16.3927661 48.2074016)
75548264,48.2079416,16.3932893,4,POINT (16.3932893 48.2079416)
256137136,48.2069588,16.39393,3,POINT (16.39393 48.2069588)
60121814,48.2067803,16.3940468,3,POINT (16.3940468 48.2067803)
60216552,48.2068711,16.3939921,3,POINT (16.3939921 48.2068711)
60216511,48.2056779,16.3947283,5,POINT (16.3947283 48.2056779)
60143829,48.2082402,16.3785664,4,POINT (16.3785664 48.2082402)
1313461245,48.2085179,16.3773043,1,POINT (16.3773043 48.2085179)
60144131,48.2090773,16.3788693,3,POINT (16.3788693 48.2090773)
60143984,48.2077502,16.378412,3,POINT (16.378412 48.2077502)
1210001883,48.2080702,16.3790753,1,POINT (16.3790753 48.2080702)
60143990,48.2115668,16.37912,3,POINT (16.37912 48.2115668)
60143992,48.2106891,16.3792412,3,POINT (16.3792412 48.2106891)
3534786122,48.2114677,16.3801776,3,POINT (16.3801776 48.2114677)
60144055,48.2114204,16.3810643,3,POINT (16.3810643 48.2114204)
1965401197,48.2112484,16.3810948,3,POINT (16.3810948 48.2112484)
60144106,48.2092054,16.3789696,3,POINT (16.3789696 48.2092054)
3534650707,48.2094639,16.3789803,3,POINT (16.3789803 48.2094639)
60209696,48.2222051,16.3852487,4,POINT (16.3852487 48.2222051)
1709304084,48.2216136,16.3839215,2,POINT (16.3839215 48.2216136)
60209698,48.2217645,16.3875333,4,POINT (16.3875333 48.2217645)
60209699,48.2215871,16.3885249,4,POINT (16.3885249 48.2215871)
60211076,48.2205707,16.3869852,3,POINT (16.3869852 48.2205707)
60209761,48.2221241,16.3888923,3,POINT (16.3888923 48.2221241)
60209700,48.2213808,16.3897603,3,POINT (16.3897603 48.2213808)
114206302,48.2208039,16.3899171,4,POINT (16.3899171 48.2208039)
60209760,48.2223337,16.3877939,4,POINT (16.3877939 48.2223337)
60211082,48.2226662,16.3894687,3,POINT (16.3894687 48.2226662)
60210491,48.2214053,16.3819634,3,POINT (16.3819634 48.2214053)
60210386,48.2202678,16.3824846,3,POINT (16.3824846 48.2202678)
60209912,48.2229322,16.3880691,3,POINT (16.3880691 48.2229322)
60209914,48.2230776,16.38728,3,POINT (16.38728 48.2230776)
4089671728,48.224225,16.3878197,4,POINT (16.3878197 48.224225)
60210176,48.2248887,16.3852782,3,POINT (16.3852782 48.2248887)
60209956,48.2239977,16.3860179,3,POINT (16.3860179 48.2239977)
60210120,48.2234913,16.3892919,3,POINT (16.3892919 48.2234913)
2388195116,48.2249689,16.3847038,3,POINT (16.3847038 48.2249689)
4089671738,48.2247477,16.3863544,3,POINT (16.3863544 48.2247477)
1912541339,48.2251957,16.3836285,4,POINT (16.3836285 48.2251957)
60210628,48.2212349,16.3828914,3,POINT (16.3828914 48.2212349)
1709304083,48.2213916,16.3838252,2,POINT (16.3838252 48.2213916)
1709304085,48.2217648,16.383112,2,POINT (16.383112 48.2217648)
60210748,48.2197606,16.3850613,3,POINT (16.3850613 48.2197606)
1184690163,48.2202951,16.3859204,2,POINT (16.3859204 48.2202951)
1709304080,48.220616,16.3853005,2,POINT (16.3853005 48.220616)
60211038,48.2197166,16.3901621,4,POINT (16.3901621 48.2197166)
60210975,48.2207294,16.388669,3,POINT (16.388669 48.2207294)
60211059,48.2206602,16.3879219,4,POINT (16.3879219 48.2206602)
321552200,48.2192784,16.3902667,3,POINT (16.3902667 48.2192784)
2388913436,48.2197374,16.3904095,3,POINT (16.3904095 48.2197374)
60211201,48.2254792,16.3870489,4,POINT (16.3870489 48.2254792)
321696149,48.2252947,16.3876885,3,POINT (16.3876885 48.2252947)
2459961505,48.2260076,16.3852544,3,POINT (16.3852544 48.2260076)
4089671736,48.2247087,16.3865546,3,POINT (16.3865546 48.2247087)
60211223,48.2260366,16.3874167,4,POINT (16.3874167 48.2260366)
60211202,48.2249929,16.3890532,3,POINT (16.3890532 48.2249929)
2388913465,48.2241997,16.3892768,3,POINT (16.3892768 48.2241997)
60211224,48.2256747,16.3888998,3,POINT (16.3888998 48.2256747)
60211253,48.226608,16.3877938,4,POINT (16.3877938 48.226608)
60211248,48.2264197,16.3887445,3,POINT (16.3887445 48.2264197)
1188876001,48.2256615,16.388731,4,POINT (16.388731 48.2256615)
60211241,48.2265989,16.3857892,3,POINT (16.3857892 48.2265989)
3737457752,48.2265323,16.3858815,4,POINT (16.3858815 48.2265323)
3737457748,48.2261466,16.3849263,4,POINT (16.3849263 48.2261466)
330372031,48.2271767,16.3885713,3,POINT (16.3885713 48.2271767)
1188876150,48.227123,16.3881336,3,POINT (16.3881336 48.227123)
3737457754,48.2269697,16.3866933,4,POINT (16.3866933 48.2269697)
1188875800,48.2264034,16.3885756,4,POINT (16.3885756 48.2264034)
60211255,48.2274042,16.3883058,1,POINT (16.3883058 48.2274042)
60211268,48.2251281,16.3882657,3,POINT (16.3882657 48.2251281)
1188875812,48.2249802,16.3888826,4,POINT (16.3888826 48.2249802)
60211290,48.2145054,16.3898949,3,POINT (16.3898949 48.2145054)
321939087,48.2144548,16.3904331,3,POINT (16.3904331 48.2144548)
60211299,48.2143731,16.3867347,3,POINT (16.3867347 48.2143731)
321550373,48.2143731,16.3875562,3,POINT (16.3875562 48.2143731)
60211425,48.2146918,16.3875752,3,POINT (16.3875752 48.2146918)
60211305,48.2147235,16.3876807,3,POINT (16.3876807 48.2147235)
60211419,48.2146025,16.3888246,3,POINT (16.3888246 48.2146025)
60211310,48.2155928,16.3896046,3,POINT (16.3896046 48.2155928)
60211351,48.2158163,16.3901636,3,POINT (16.3901636 48.2158163)
