00:00:00,D35,MP30,00:00:10,"(16.338569782077574, 48.19695948372855)","(16.382795223155753, 48.211065809075166)",2,,,,,,
00:00:00,D36,MP20,00:00:10,"(16.420059676387115, 48.18806791791769)","(16.333922369903608, 48.218870971065094)",2,,,,,,
00:00:00,D37,MP20,00:00:10,"(16.30395963361961, 48.25154339940658)","(16.402077268653198, 48.248935724577656)",2,,,,,,
00:00:00,D38,MP20,00:00:10,"(16.331099078989663, 48.197387483903455)","(16.39462676705201, 48.210523565348296)",1,,,,,,
00:00:00,D39,MP30,00:00:11,"(16.42612843332307, 48.21938137266436)","(16.363599949041593, 48.20983190071858)",1,,,,,,
00:00:00,D40,MP30,00:00:11,"(16.374775480262223, 48.27476622773887)","(16.350865322275588, 48.25080877094025)",2,,,,,,
00:00:00,D41,MP30,00:00:11,"(16.394403282811936, 48.2062322398519)","(16.349214078175066, 48.207177417803734)",3,,,,,,
00:00:00,D42,MP20,00:00:11,"(16.377680486802262, 48.25185231945709)","(16.451140698375045, 48.19092039429595)",3,,,,,,
00:00:00,D43,MP30,00:00:11,"(16.344734091539348, 48.21145895095763)","(16.419609676387115, 48.18806791791769)",3,,,,,,
00:00:00,D44,MP20,00:00:12,"(16.339585538709166, 48.19404584641588)","(16.344084753091927, 48.20642235331588)",2,,,,,,
00:00:00,D45,MP20,00:00:12,"(16.34997314868886, 48.20801616842609)","(16.35608960556608, 48.217721610074506)",2,,,,,,
00:00:00,D46,MP30,00:00:12,"(16.309232545425683, 48.21903908554657)","(16.345563547964414, 48.22250615176053)",3,,,,,,
00:00:00,D47,MP30,00:00:12,"(16.37414054357425, 48.220715652187934)","(16.414156847196555, 48.19521438318302)",3,,,,,,
00:00:00,D48,MP30,00:00:12,"(16.359538198219827, 48.19410110069477)","(16.44151779444053, 48.184723458431954)",2,,,,,,
00:00:00,D49,MP30,00:00:12,"(16.35871554215103, 48.23624985399143)","(16.341460301331377, 48.19267835022931)",3,,,,,,
00:00:00,D50,MP20,00:00:12,"(16.35066168750184, 48.21720852849303)","(16.400661726302317, 48.193330234800314)",3,,,,,,
00:00:00,D51,MP20,00:00:13,"(16.35066168750184, 48.21720852849303)","(16.356515361806014, 48.20628805370839)",2,,,,,,
00:00:00,D52,MP20,00:00:13,"(16.41248016786417, 48.26124929704659)","(16.354979006419946, 48.191065552818344)",1,,,,,,
00:00:00,D53,MP20,00:00:14,"(16.361020999779193, 48.24420895130806)","(16.30593258455968, 48.225185846434776)",2,,,,,,
00:00:00,D54,MP20,00:00:14,"(16.388305660877226, 48.14351937904662)","(16.355346149787028, 48.20973119385612)",3,,,,,,
00:00:00,D55,MP30,00:00:14,"(16.338488533995264, 48.19352972997038)","(16.3193159089622, 48.215629568214)",1,,,,,,
00:00:00,D56,MP30,00:00:14,"(16.427357502497063, 48.23742284460008)","(16.3647170140875, 48.18846571489842)",2,,,,,,
00:00:00,D57,MP20,00:00:15,"(16.338488533995264, 48.19352972997038)","(16.31782735072709, 48.201509850685824)",3,,,,,,
00:00:00,D58,MP20,00:00:15,"(16.31027399484067, 48.21888118318475)","(16.345084147992317, 48.223304401793314)",2,,,,,,
00:00:00,D59,MP20,00:00:15,"(16.39272614884457, 48.15305348714484)","(16.361287588386066, 48.22917655554368)",2,,,,,,
00:00:00,D60,MP30,00:00:15,"(16.34997314868886, 48.20801616842609)","(16.37679059401016, 48.23693632689825)",2,,,,,,
00:00:00,D61,MP20,00:00:15,"(16.360357995528926, 48.22606558060743)","(16.367339638244072, 48.185362192546634)",3,,,,,,
00:00:00,D62,MP30,00:00:16,"(16.332667561100568, 48.15682105429872)","(16.323507642646756, 48.18800694632672)",1,,,,,,
00:00:00,D63,MP30,00:00:16,"(16.423953664343678, 48.216538280787745)","(16.369330544053096, 48.25732021706175)",3,,,,,,
00:00:00,D64,MP20,00:00:16,"(16.36949358193931, 48.246576625448476)","(16.336906093350812, 48.2287746688263)",1,,,,,,
00:00:00,D65,MP30,00:00:16,"(16.348918996481032, 48.19579100096579)","(16.367589963675535, 48.20636774563922)",1,,,,,,
00:00:00,D66,MP30,00:00:17,"(16.322979011778738, 48.25132611297772)","(16.324102599184013, 48.19434720065651)",1,,,,,,
00:00:00,D67,MP20,00:00:17,"(16.363676913256207, 48.18265993760683)","(16.37076769010539, 48.20647023276106)",3,,,,,,
00:00:00,D68,MP20,00:00:17,"(16.3526318203677, 48.190791806823476)","(16.367629498594813, 48.19790321441758)",3,,,,,,
00:00:00,D69,MP30,00:00:18,"(16.413526360203182, 48.17914110644286)","(16.361050949091247, 48.24465519683698)",2,,,,,,
00:00:00,D70,MP20,00:00:18,"(16.360958688957428, 48.16958911944711)","(16.370987533618056, 48.21339142904977)",3,,,,,,
00:00:00,D71,MP30,00:00:18,"(16.262989162421327, 48.22213185187292)","(16.351984402090956, 48.21266885013069)",2,,,,,,
00:00:00,D72,MP20,00:00:18,"(16.426831331578736, 48.24466592127559)","(16.37691507468458, 48.24077163700849)",1,,,,,,
00:00:00,D73,MP20,00:00:18,"(16.36055301482749, 48.17543614012348)","(16.370987533618056, 48.21339142904977)",3,,,,,,
00:00:00,D74,MP30,00:00:18,"(16.36491700033705, 48.183123474588086)","(16.369273648787964, 48.20169101495296)",2,,,,,,
00:00:00,D75,MP30,00:00:19,"(16.33913464636659, 48.19325932899413)","(16.367339638244072, 48.185362192546634)",1,,,,,,
00:00:00,D76,MP20,00:00:20,"(16.427807502497064, 48.23742284460008)","(16.331608287510395, 48.19851111805234)",3,,,,,,
00:00:00,D77,MP30,00:00:20,"(16.34885434461354, 48.208793826005234)","(16.315567330362867, 48.231407270171715)",3,,,,,,
00:00:00,D78,MP30,00:00:20,"(16.374446729553902, 48.22145408588846)","(16.350120632255976, 48.22654194682806)",3,,,,,,
00:00:00,D79,MP20,00:00:21,"(16.41203016786417, 48.26124929704659)","(16.3552697756088, 48.22695200594836)",2,,,,,,
00:00:00,D80,MP20,00:00:21,"(16.291678148894665, 48.24296140488587)","(16.34579380261482, 48.20792825175867)",1,,,,,,
00:00:00,D81,MP20,00:00:21,"(16.38412235352899, 48.26829797763091)","(16.345948174415344, 48.185646482422754)",1,,,,,,
00:00:00,D82,MP30,00:00:21,"(16.379374686078286, 48.191561360735406)","(16.324102599184013, 48.19434720065651)",1,,,,,,
00:00:00,D83,MP30,00:00:23,"(16.389217209173005, 48.16854631618309)","(16.313703829007608, 48.16544605092897)",1,,,,,,
00:00:00,D84,MP20,00:00:24,"(16.359164666003316, 48.23320030553266)","(16.376368196872672, 48.20673180064288)",3,,,,,,
00:00:00,D85,MP30,00:00:24,"(16.370237850290312, 48.17519790079239)","(16.39293647018065, 48.18630190021134)",1,,,,,,
00:00:00,D86,MP20,00:00:24,"(16.44230664535423, 48.169207575190335)","(16.372875162350123, 48.214978148265445)",3,,,,,,
00:00:00,D87,MP20,00:00:24,"(16.412161877309675, 48.255138513079736)","(16.398846351187057, 48.18309656641055)",2,,,,,,
00:00:00,D88,MP20,00:00:25,"(16.379415449173653, 48.17522674227891)","(16.361287588386066, 48.22917655554368)",2,,,,,,
00:00:00,D89,MP30,00:00:25,"(16.414059450460886, 48.19905613037466)","(16.35067687269448, 48.21776061948119)",3,,,,,,
00:00:00,D90,MP20,00:00:25,"(16.363676913256207, 48.18265993760683)","(16.351984402090956, 48.21266885013069)",1,,,,,,
00:00:00,D91,MP30,00:00:25,"(16.40505882651044, 48.20301019613762)","(16.3709293429079, 48.19247302003461)",1,,,,,,
00:00:00,D92,MP30,00:00:25,"(16.349780146253906, 48.18111059767151)","(16.387684663242975, 48.137178229934776)",1,,,,,,
00:00:00,D93,MP30,00:00:25,"(16.36048944234113, 48.20174621283005)","(16.44513023481531, 48.238108380742595)",2,,,,,,
00:00:00,D94,MP20,00:00:25,"(16.427807502497064, 48.23742284460008)","(16.34579380261482, 48.20792825175867)",1,,,,,,
00:00:00,D95,MP30,00:00:25,"(16.43330464260785, 48.182040980006086)","(16.3128567036484, 48.24508407446865)",3,,,,,,
00:00:00,D96,MP30,00:00:26,"(16.425569914075044, 48.148459405419985)","(16.451140698375045, 48.19092039429595)",1,,,,,,
00:00:00,D97,MP30,00:00:26,"(16.393496949623536, 48.17913140603757)","(16.3647170140875, 48.18846571489842)",1,,,,,,
00:00:00,D98,MP30,00:00:27,"(16.407364263477763, 48.155253549771736)","(16.366221790737107, 48.20885652952912)",1,,,,,,
00:00:00,D99,MP20,00:00:27,"(16.41293016786417, 48.26124929704659)","(16.360075247654684, 48.22717349930785)",2,,,,,,
00:00:00,D100,MP20,00:00:27,"(16.260794575829934, 48.213127434345566)","(16.40494839981939, 48.229402672037885)",3,,,,,,
00:00:00,D101,MP20,00:00:28,"(16.413526360203182, 48.17914110644286)","(16.44151779444053, 48.184723458431954)",3,,,,,,
00:00:00,D102,MP20,00:00:28,"(16.34024576775175, 48.24117004834193)","(16.398846351187057, 48.18309656641055)",3,,,,,,
00:00:00,D103,MP20,00:00:28,"(16.421623589215358, 48.25502190488737)","(16.419609676387115, 48.18806791791769)",3,,,,,,
00:00:00,D104,MP30,00:00:28,"(16.45176913901652, 48.19723620187044)","(16.375249422033974, 48.187487009861805)",2,,,,,,
00:00:00,D105,MP20,00:00:29,"(16.404737291334463, 48.202512963054296)","(16.395588497366873, 48.23013604498417)",3,,,,,,
00:00:00,D106,MP30,00:00:30,"(16.27298229498073, 48.19627260215861)","(16.46279311780793, 48.19362149588829)",3,,,,,,
00:00:00,D107,MP30,00:00:30,"(16.402873001740904, 48.26157295387504)","(16.413424287824597, 48.1635648862533)",2,,,,,,
00:00:00,D108,MP30,00:00:30,"(16.32809608747469, 48.23557574499396)","(16.341348180450247, 48.206790987494784)",3,,,,,,
00:00:00,D109,MP20,00:00:30,"(16.41293016786417, 48.26124929704659)","(16.404315258242384, 48.176331112656236)",3,,,,,,
00:00:00,D110,MP30,00:00:30,"(16.295570196952117, 48.17408725741823)","(16.3193159089622, 48.215629568214)",3,,,,,,
00:00:00,D111,MP30,00:00:30,"(16.359164666003316, 48.23320030553266)","(16.42297842232911, 48.19759066846225)",2,,,,,,
00:00:00,D112,MP20,00:00:31,"(16.40094915418742, 48.18482380407195)","(16.388318250478513, 48.19663816656449)",3,,,,,,
00:00:00,D113,MP30,00:00:31,"(16.30957174463474, 48.218618509831636)","(16.287305151158485, 48.23805863066032)",3,,,,,,
00:00:00,D114,MP20,00:00:31,"(16.421448422680054, 48.248703337767395)","(16.352568630610005, 48.20645200220147)",1,,,,,,
00:00:00,D115,MP20,00:00:31,"(16.34997314868886, 48.20801616842609)","(16.3105862523704, 48.22336445147356)",1,,,,,,
00:00:00,D116,MP30,00:00:32,"(16.356340915238288, 48.23456935892164)","(16.382220390212435, 48.20173278487817)",1,,,,,,
00:00:00,D117,MP30,00:00:33,"(16.35871554215103, 48.23624985399143)","(16.374155018193346, 48.26841215714696)",3,,,,,,
00:00:00,D118,MP20,00:00:33,"(16.365597730629187, 48.181712452681516)","(16.41394614121178, 48.18254024960658)",3,,,,,,
00:00:00,D119,MP30,00:00:34,"(16.413526360203182, 48.17914110644286)","(16.30373274030812, 48.14480186667115)",2,,,,,,
00:00:00,D120,MP30,00:00:35,"(16.425569914075044, 48.148459405419985)","(16.32171692949008, 48.184375815960365)",3,,,,,,
00:00:00,D121,MP20,00:00:35,"(16.350833346135623, 48.13766085392131)","(16.260033554482472, 48.20045576639374)",2,,,,,,
00:00:00,D122,MP20,00:00:35,"(16.413526360203182, 48.17914110644286)","(16.413424287824597, 48.1635648862533)",3,,,,,,
00:00:00,D123,MP20,00:00:36,"(16.39272614884457, 48.15305348714484)","(16.353427741031254, 48.19741929490004)",3,,,,,,
00:00:00,D124,MP30,00:00:36,"(16.35076740233477, 48.22317606267833)","(16.299103431150463, 48.170633473176814)",1,,,,,,
00:00:00,D125,MP20,00:00:37,"(16.341707356955773, 48.14417772930196)","(16.35584254153246, 48.18830076011297)",3,,,,,,
00:00:00,D126,MP30,00:00:37,"(16.331099078989663, 48.197387483903455)","(16.39526948377688, 48.20943756391722)",3,,,,,,
00:00:00,D127,MP30,00:00:37,"(16.427357502497063, 48.23742284460008)","(16.413144289068235, 48.18814761671652)",2,,,,,,
00:00:00,D128,MP20,00:00:38,"(16.35871554215103, 48.23624985399143)","(16.344149881512802, 48.19914980996387)",3,,,,,,
00:00:00,D129,MP30,00:00:38,"(16.365597730629187, 48.181712452681516)","(16.347833510499274, 48.189785006320946)",2,,,,,,
00:00:00,D130,MP20,00:00:38,"(16.374603243579077, 48.2203937023073)","(16.378211070739706, 48.13729227752972)",3,,,,,,
00:00:00,D131,MP30,00:00:38,"(16.338488533995264, 48.19352972997038)","(16.364826547950926, 48.220816373085476)",1,,,,,,
00:00:00,D132,MP30,00:00:38,"(16.295570196952117, 48.17408725741823)","(16.453517934924644, 48.200062563804494)",2,,,,,,
00:00:00,D133,MP30,00:00:38,"(16.287755151158485, 48.23805863066032)","(16.35608960556608, 48.217721610074506)",1,,,,,,
00:00:00,D134,MP30,00:00:38,"(16.34740442797081, 48.19819870328099)","(16.36904358193931, 48.246576625448476)",1,,,,,,
00:00:00,D135,MP30,00:00:38,"(16.36525690647657, 48.27487964493523)","(16.344084753091927, 48.20642235331588)",2,,,,,,
00:00:00,D136,MP30,00:00:38,"(16.404765258242385, 48.176331112656236)","(16.35788999375858, 48.20196593270476)",2,,,,,,
00:00:00,D137,MP30,00:00:38,"(16.285625464056317, 48.15764515669951)","(16.33622256425928, 48.18495735032893)",1,,,,,,
00:00:00,D138,MP20,00:00:39,"(16.367525570522506, 48.21197505578507)","(16.2681986800997, 48.2319397638129)",2,,,,,,
00:00:00,D139,MP30,00:00:39,"(16.341707356955773, 48.14417772930196)","(16.366221790737107, 48.20885652952912)",1,,,,,,
00:00:00,D140,MP20,00:00:40,"(16.413526360203182, 48.17914110644286)","(16.28122035144057, 48.2219250912108)",1,,,,,,
00:00:00,D141,MP30,00:00:40,"(16.427807502497064, 48.23742284460008)","(16.277672519835896, 48.23183482590699)",3,,,,,,
00:00:00,D142,MP20,00:00:40,"(16.36491700033705, 48.183123474588086)","(16.388035669872966, 48.19228859715499)",3,,,,,,
00:00:00,D143,MP30,00:00:40,"(16.36491700033705, 48.183123474588086)","(16.422703782938516, 48.15712307300191)",2,,,,,,
00:00:00,D144,MP30,00:00:41,"(16.358203377306165, 48.21379911120354)","(16.373674102355338, 48.2131929009351)",3,,,,,,
00:00:00,D145,MP30,00:00:42,"(16.360216381575853, 48.15654168118001)","(16.271879783267426, 48.22202885087198)",1,,,,,,
00:00:00,D146,MP30,00:00:42,"(16.317399718633954, 48.186952321648086)","(16.317370801821177, 48.19705794504449)",1,,,,,,
00:00:00,D147,MP30,00:00:42,"(16.27343229498073, 48.19627260215861)","(16.317969130061396, 48.19318018538079)",1,,,,,,
00:00:00,D148,MP30,00:00:42,"(16.35871554215103, 48.23624985399143)","(16.291386391747743, 48.2492444804486)",2,,,,,,
00:00:00,D149,MP20,00:00:42,"(16.344133281750548, 48.20036842712743)","(16.28762300783087, 48.25071765463373)",1,,,,,,
00:00:00,D150,MP30,00:00:43,"(16.376369309928922, 48.22216627470193)","(16.368304392630034, 48.20333196521664)",2,,,,,,
00:00:00,D151,MP30,00:00:43,"(16.39821209876495, 48.16199027567013)","(16.3677619868075, 48.20059440035819)",1,,,,,,
00:00:00,D152,MP30,00:00:43,"(16.31766900573262, 48.19249261225342)","(16.328264546140616, 48.175144834981886)",2,,,,,,
00:00:00,D153,MP30,00:00:44,"(16.39227614884457, 48.15305348714484)","(16.342888258862295, 48.209126524031404)",2,,,,,,
00:00:00,D154,MP20,00:00:44,"(16.3526318203677, 48.190791806823476)","(16.35103106000954, 48.257097168691864)",2,,,,,,
00:00:00,D155,MP20,00:00:44,"(16.34069576775175, 48.24117004834193)","(16.388367686346506, 48.162493814514974)",2,,,,,,
00:00:00,D156,MP20,00:00:44,"(16.45432587706698, 48.21270474106402)","(16.31600336561265, 48.22428116667909)",3,,,,,,
00:00:00,D157,MP20,00:00:44,"(16.351072183267828, 48.169335906668)","(16.43513733019849, 48.21926363255116)",3,,,,,,
00:00:00,D158,MP30,00:00:45,"(16.308409955646788, 48.25227837428879)","(16.313344814542944, 48.26413727665832)",1,,,,,,
00:00:00,D159,MP30,00:00:46,"(16.35121046100232, 48.181409176059375)","(16.349007896431356, 48.19287000100653)",2,,,,,,
00:00:00,D160,MP30,00:00:46,"(16.40505882651044, 48.20301019613762)","(16.378026207738454, 48.24739434002951)",3,,,,,,
00:00:00,D161,MP20,00:00:46,"(16.309232545425683, 48.21903908554657)","(16.351360550526174, 48.22973110106795)",1,,,,,,
00:00:00,D162,MP20,00:00:47,"(16.44230664535423, 48.169207575190335)","(16.406677372493355, 48.18643056450813)",1,,,,,,
00:00:00,D163,MP20,00:00:47,"(16.370482827969614, 48.263162578144275)","(16.322678064841742, 48.176050162536676)",1,,,,,,
00:00:00,D164,MP20,00:00:47,"(16.341570560302372, 48.23834219037506)","(16.376282827358065, 48.20306726928262)",1,,,,,,
00:00:00,D165,MP20,00:00:48,"(16.41422213010611, 48.17621513595687)","(16.285175464056316, 48.15764515669951)",1,,,,,,
00:00:00,D166,MP20,00:00:48,"(16.427357502497063, 48.23742284460008)","(16.371187493936723, 48.21166622675601)",1,,,,,,
00:00:00,D167,MP20,00:00:49,"(16.28151453733272, 48.21568336146198)","(16.3552697756088, 48.22695200594836)",3,,,,,,
00:00:00,D168,MP20,00:00:49,"(16.413526360203182, 48.17914110644286)","(16.435844886583148, 48.24454807722865)",3,,,,,,
00:00:00,D169,MP30,00:00:49,"(16.304502875335118, 48.157432434605674)","(16.397592400324164, 48.1557459901906)",3,,,,,,
00:00:00,D170,MP20,00:00:49,"(16.341391834000827, 48.196184836326225)","(16.374834472250818, 48.22324973760404)",1,,,,,,
00:00:00,D171,MP20,00:00:50,"(16.348701745842448, 48.21136961356228)","(16.385641719666992, 48.23595111337628)",2,,,,,,
00:00:00,D172,MP20,00:00:50,"(16.30930995564679, 48.25227837428879)","(16.35681937906303, 48.1983873936425)",1,,,,,,
00:00:00,D173,MP20,00:00:50,"(16.27343229498073, 48.19627260215861)","(16.3709293429079, 48.19247302003461)",3,,,,,,
00:00:00,D174,MP30,00:00:50,"(16.359164666003316, 48.23320030553266)","(16.350622183267827, 48.169335906668)",1,,,,,,
00:00:00,D175,MP30,00:00:50,"(16.27343229498073, 48.19627260215861)","(16.345084147992317, 48.223304401793314)",1,,,,,,
00:00:00,D176,MP20,00:00:50,"(16.339585538709166, 48.19404584641588)","(16.346334744047844, 48.2290445460125)",3,,,,,,
00:00:00,D177,MP30,00:00:50,"(16.344749432226266, 48.18471784096715)","(16.351620459679253, 48.21122520114667)",2,,,,,,
00:00:00,D178,MP30,00:00:50,"(16.445402150526238, 48.231787299467776)","(16.37838090227196, 48.14363345187243)",3,,,,,,
00:00:00,D179,MP20,00:00:51,"(16.350833346135623, 48.13766085392131)","(16.38014906463086, 48.17567764907475)",1,,,,,,
00:00:00,D180,MP30,00:00:51,"(16.39227614884457, 48.15305348714484)","(16.328264546140616, 48.175144834981886)",1,,,,,,
00:00:00,D181,MP30,00:00:51,"(16.370924364987278, 48.19775061362743)","(16.3105862523704, 48.22336445147356)",1,,,,,,
00:00:00,D182,MP30,00:00:51,"(16.308409955646788, 48.25227837428879)","(16.383156451778813, 48.20699944393996)",2,,,,,,
00:00:00,D183,MP30,00:00:52,"(16.331159741186045, 48.15037738126955)","(16.369412430990106, 48.16277029720974)",1,,,,,,
00:00:00,D184,MP20,00:00:53,"(16.360568466870546, 48.23335143345744)","(16.341348180450247, 48.206790987494784)",1,,,,,,
00:00:00,D185,MP20,00:00:53,"(16.45176913901652, 48.19723620187044)","(16.315567330362867, 48.231407270171715)",2,,,,,,
00:00:00,D186,MP30,00:00:53,"(16.41293016786417, 48.26124929704659)","(16.374980758194223, 48.19814539975933)",1,,,,,,
00:00:00,D187,MP20,00:00:53,"(16.400605626628128, 48.192309620163)","(16.397931854964234, 48.16823455388151)",3,,,,,,
00:00:00,D188,MP20,00:00:55,"(16.400408811394687, 48.19605068336495)","(16.26982426998761, 48.213023071238815)",1,,,,,,
00:00:00,D189,MP30,00:00:55,"(16.33979576775175, 48.24117004834193)","(16.33097039997492, 48.18920684930403)",3,,,,,,
00:00:00,D190,MP20,00:00:56,"(16.34864760509949, 48.193611151237306)","(16.385641719666992, 48.23595111337628)",1,,,,,,
00:00:00,D191,MP20,00:00:56,"(16.361781186517184, 48.20279041379999)","(16.35505502324109, 48.18463999815005)",2,,,,,,
00:00:00,D192,MP20,00:00:56,"(16.34363269723246, 48.17971413208918)","(16.451140698375045, 48.19092039429595)",1,,,,,,
00:00:00,D193,MP30,00:00:57,"(16.35148106000954, 48.257097168691864)","(16.356408148870063, 48.20044265110548)",3,,,,,,
00:00:00,D194,MP30,00:00:57,"(16.323306830153975, 48.264028191960364)","(16.331545750151474, 48.20138285000973)",1,,,,,,
00:00:00,D195,MP30,00:00:57,"(16.4134753873129, 48.18382430624514)","(16.43566790597256, 48.2382269772684)",1,,,,,,
00:00:00,D196,MP30,00:00:58,"(16.331609741186046, 48.15037738126955)","(16.370032827969613, 48.263162578144275)",3,,,,,,
00:00:00,D197,MP20,00:00:58,"(16.435940986389465, 48.23190586983538)","(16.35584254153246, 48.18830076011297)",3,,,,,,
00:00:00,D198,MP20,00:00:59,"(16.413526360203182, 48.17914110644286)","(16.370280503682086, 48.193875510954776)",3,,,,,,
00:00:00,D199,MP30,00:00:59,"(16.375383096318743, 48.18665713922401)","(16.336906093350812, 48.2287746688263)",3,,,,,,
00:00:00,D200,MP20,00:00:59,"(16.27298229498073, 48.19627260215861)","(16.3105862523704, 48.22336445147356)",3,,,,,,
00:00:00,D201,MP20,00:00:59,"(16.30930995564679, 48.25227837428879)","(16.371187493936723, 48.21166622675601)",2,,,,,,
00:00:00,D202,MP30,00:01:00,"(16.2910108665546, 48.221820572900064)","(16.39526948377688, 48.20943756391722)",1,,,,,,
00:00:00,D203,MP20,00:01:00,"(16.404592469393943, 48.17000596594804)","(16.36668030900587, 48.18904059328228)",2,,,,,,
00:00:00,D204,MP30,00:01:00,"(16.345980645360182, 48.18491970551333)","(16.413424287824597, 48.1635648862533)",3,,,,,,
00:00:00,D205,MP30,00:01:00,"(16.30885995564679, 48.25227837428879)","(16.368304392630034, 48.20333196521664)",1,,,,,,
00:00:00,D206,MP30,00:01:01,"(16.308409955646788, 48.25227837428879)","(16.321067396761137, 48.16536161691776)",2,,,,,,
00:00:00,D207,MP20,00:01:01,"(16.368001517624496, 48.20555669726527)","(16.418165278087088, 48.20620898911572)",1,,,,,,
00:00:00,D208,MP30,00:01:01,"(16.341391834000827, 48.196184836326225)","(16.31395561715356, 48.17529824805118)",2,,,,,,
00:00:00,D209,MP20,00:01:02,"(16.349002888799255, 48.20319588159177)","(16.378389880516853, 48.205756473738695)",3,,,,,,
00:00:00,D210,MP30,00:01:02,"(16.309232545425683, 48.21903908554657)","(16.3637259754857, 48.21184163688174)",2,,,,,,
00:00:00,D211,MP30,00:01:02,"(16.33979576775175, 48.24117004834193)","(16.363599949041593, 48.20983190071858)",3,,,,,,
00:00:00,D212,MP30,00:01:03,"(16.36029063359618, 48.143771421861864)","(16.342888258862295, 48.209126524031404)",3,,,,,,
